,time,bid1,bsize1,ask1,asize1,bid2,bsize2,ask2,asize2,bid3,bsize3,ask3,asize3,bid4,bsize4,ask4,asize4,bid5,bsize5,ask5,asize5,bid6,bsize6,ask6,asize6,bid7,bsize7,ask7,asize7,bid8,bsize8,ask8,asize8,bid9,bsize9,ask9,asize9,bid10,bsize10,ask10,asize10
84,34451000,9.97,109811,9.98,85743,9.96,143150,9.99,195479,9.95,263200,10.0,189013,9.94,20100,10.01,70860,9.93,38000,10.02,92117,9.92,140300,10.03,95900,9.91,77100,10.04,94960,9.9,129900,10.05,354740,9.89,42700,10.06,58077,9.88,43200,10.07,60800
85,34455000,9.97,21511,9.98,70343,9.96,66000,9.99,195979,9.95,81100,10.0,189313,9.94,20100,10.01,70860,9.93,38000,10.02,92117,9.92,140300,10.03,95900,9.91,77100,10.04,94960,9.9,129900,10.05,355740,9.89,42700,10.06,58077,9.88,43200,10.07,60800
86,34457000,9.97,21511,9.98,71743,9.96,66000,9.99,195679,9.95,81100,10.0,189313,9.94,20100,10.01,70860,9.93,38000,10.02,92417,9.92,140300,10.03,95900,9.91,77100,10.04,94960,9.9,129900,10.05,355740,9.89,42700,10.06,60077,9.88,43200,10.07,60800
87,34461000,9.97,18691,9.98,105043,9.96,66000,9.99,195879,9.95,79300,10.0,189313,9.94,20100,10.01,70860,9.93,38000,10.02,92417,9.92,140300,10.03,95900,9.91,77100,10.04,94960,9.9,129900,10.05,355740,9.89,42700,10.06,60077,9.88,43200,10.07,60800
88,34463000,9.97,18691,9.98,150043,9.96,66000,9.99,197879,9.95,79300,10.0,203513,9.94,20100,10.01,70860,9.93,38000,10.02,92417,9.92,140300,10.03,95900,9.91,77100,10.04,94960,9.9,129900,10.05,355740,9.89,42700,10.06,60077,9.88,43200,10.07,60800
89,34466000,9.97,75891,9.98,148043,9.96,66000,9.99,197879,9.95,79300,10.0,203513,9.94,20100,10.01,70860,9.93,38000,10.02,92417,9.92,140300,10.03,95900,9.91,77100,10.04,94960,9.9,129900,10.05,358040,9.89,42700,10.06,60077,9.88,43200,10.07,60800
90,34469000,9.97,80891,9.98,107743,9.96,61400,9.99,198879,9.95,79300,10.0,203513,9.94,20100,10.01,70860,9.93,38000,10.02,92417,9.92,140300,10.03,95900,9.91,77100,10.04,94960,9.9,129900,10.05,358040,9.89,42700,10.06,60077,9.88,43200,10.07,60800
91,34473000,9.97,80891,9.98,109643,9.96,61400,9.99,198879,9.95,79300,10.0,215413,9.94,20100,10.01,70860,9.93,38000,10.02,92417,9.92,140300,10.03,95900,9.91,77100,10.04,94960,9.9,129900,10.05,358040,9.89,42700,10.06,60077,9.88,43200,10.07,60800
92,34476000,9.97,78691,9.98,106443,9.96,61400,9.99,198879,9.95,79300,10.0,215413,9.94,20100,10.01,70860,9.93,38000,10.02,92417,9.92,140300,10.03,95900,9.91,78200,10.04,94960,9.9,129900,10.05,358040,9.89,42700,10.06,60077,9.88,43200,10.07,60800
93,34478000,9.97,75700,9.98,105943,9.96,58900,9.99,198879,9.95,79300,10.0,215413,9.94,20100,10.01,70860,9.93,38000,10.02,92417,9.92,141300,10.03,95900,9.91,78200,10.04,95960,9.9,129900,10.05,358040,9.89,42700,10.06,60777,9.88,43200,10.07,60800
94,34482000,9.97,77500,9.98,106943,9.96,58900,9.99,198879,9.95,80000,10.0,215413,9.94,20100,10.01,70860,9.93,38000,10.02,92417,9.92,141300,10.03,95900,9.91,78200,10.04,95960,9.9,129900,10.05,358040,9.89,42700,10.06,59977,9.88,43200,10.07,60800
95,34485000,9.97,72600,9.98,127143,9.96,53000,9.99,198879,9.95,81500,10.0,178313,9.94,20100,10.01,70860,9.93,38000,10.02,92417,9.92,141300,10.03,95900,9.91,78200,10.04,95960,9.9,129900,10.05,358040,9.89,42700,10.06,59977,9.88,43200,10.07,60800
96,34487000,9.97,71448,9.98,122543,9.96,54000,9.99,198879,9.95,81500,10.0,178313,9.94,20100,10.01,70860,9.93,38000,10.02,92417,9.92,142400,10.03,95900,9.91,78200,10.04,95960,9.9,129900,10.05,359040,9.89,42700,10.06,59977,9.88,43200,10.07,60800
97,34491000,9.97,194568,9.98,124443,9.96,54000,9.99,200879,9.95,81500,10.0,178313,9.94,20100,10.01,70860,9.93,38000,10.02,92417,9.92,142400,10.03,95900,9.91,78200,10.04,95960,9.9,129900,10.05,360040,9.89,42700,10.06,59977,9.88,43200,10.07,60800
98,34494000,9.97,176768,9.98,86163,9.96,64000,9.99,200879,9.95,81500,10.0,178813,9.94,20100,10.01,70860,9.93,38000,10.02,92417,9.92,142400,10.03,95900,9.91,78200,10.04,95960,9.9,129900,10.05,360040,9.89,42700,10.06,59977,9.88,43200,10.07,60800
99,34496000,9.97,176768,9.98,86163,9.96,64000,9.99,200879,9.95,81500,10.0,178813,9.94,20100,10.01,70860,9.93,38000,10.02,92417,9.92,142400,10.03,95900,9.91,78200,10.04,95960,9.9,129900,10.05,360040,9.89,42700,10.06,59977,9.88,43200,10.07,60800
100,34500000,9.97,176868,9.98,86163,9.96,64100,9.99,200879,9.95,81500,10.0,178813,9.94,20100,10.01,70860,9.93,40000,10.02,92417,9.92,142400,10.03,95900,9.91,78200,10.04,95960,9.9,129900,10.05,360040,9.89,42700,10.06,59977,9.88,43200,10.07,60800
101,34502000,9.97,174868,9.98,56863,9.96,64100,9.99,200879,9.95,82300,10.0,180013,9.94,20100,10.01,70860,9.93,40000,10.02,92417,9.92,142400,10.03,95900,9.91,78200,10.04,95960,9.9,129900,10.05,360040,9.89,42700,10.06,59977,9.88,43200,10.07,60800
102,34505000,9.98,37037,9.99,200879,9.97,173868,10.0,180013,9.96,64100,10.01,70860,9.95,82300,10.02,92417,9.94,20100,10.03,95900,9.93,40000,10.04,95960,9.92,142400,10.05,360040,9.91,78200,10.06,59977,9.9,129900,10.07,60800,9.89,42700,10.08,596400
103,34509000,9.98,39077,9.99,200879,9.97,173868,10.0,180013,9.96,64100,10.01,70860,9.95,82300,10.02,92417,9.94,20100,10.03,95900,9.93,40000,10.04,95960,9.92,142400,10.05,360040,9.91,78200,10.06,59977,9.9,129900,10.07,60800,9.89,42700,10.08,596400
104,34512000,9.98,45077,9.99,55379,9.97,173868,10.0,181013,9.96,64100,10.01,70860,9.95,82300,10.02,92417,9.94,20100,10.03,95900,9.93,41700,10.04,95960,9.92,142400,10.05,360040,9.91,78200,10.06,59977,9.9,129900,10.07,60800,9.89,42700,10.08,597400
105,34514000,9.98,45077,9.99,55379,9.97,173868,10.0,181013,9.96,64100,10.01,70860,9.95,82300,10.02,92417,9.94,20100,10.03,95900,9.93,42700,10.04,95960,9.92,142400,10.05,360040,9.91,78200,10.06,59977,9.9,129900,10.07,60800,9.89,42700,10.08,602400
106,34518000,9.98,7777,9.99,34679,9.97,173868,10.0,170913,9.96,64100,10.01,70860,9.95,82300,10.02,92417,9.94,20100,10.03,95900,9.93,42700,10.04,95960,9.92,142400,10.05,360040,9.91,78200,10.06,59977,9.9,129900,10.07,60800,9.89,42700,10.08,602400
107,34521000,10.0,193408,10.01,70860,9.98,24477,10.02,93017,9.97,172868,10.03,95900,9.96,64100,10.04,95960,9.95,82600,10.05,360040,9.94,20100,10.06,59977,9.93,42700,10.07,60800,9.92,142400,10.08,602400,9.91,78200,10.09,56415,9.9,129900,10.1,148734
108,34524000,10.0,193408,10.01,71460,9.98,25477,10.02,93017,9.97,172868,10.03,95900,9.96,64100,10.04,95960,9.95,82600,10.05,360040,9.94,20100,10.06,59977,9.93,42700,10.07,60800,9.92,143000,10.08,602400,9.91,78200,10.09,56415,9.9,129900,10.1,149734
109,34527000,10.0,170208,10.01,71460,9.98,26077,10.02,93017,9.97,172868,10.03,95900,9.96,64100,10.04,95960,9.95,82600,10.05,360240,9.94,20100,10.06,59977,9.93,43700,10.07,60800,9.92,143000,10.08,602400,9.91,78200,10.09,56415,9.9,129900,10.1,149734
110,34530000,10.0,169408,10.01,71460,9.99,28800,10.02,93017,9.98,27277,10.03,95900,9.97,174668,10.04,96960,9.96,63400,10.05,360240,9.95,82600,10.06,59977,9.94,21600,10.07,60800,9.93,43700,10.08,602400,9.92,143000,10.09,56415,9.91,78200,10.1,150034
111,34531000,10.0,169408,10.01,71460,9.99,29500,10.02,93017,9.98,27277,10.03,95900,9.97,172668,10.04,96960,9.96,63400,10.05,360240,9.95,82600,10.06,59977,9.94,21600,10.07,60800,9.93,43700,10.08,602400,9.92,143000,10.09,56415,9.91,78200,10.1,150034
112,34536000,10.0,169008,10.01,68860,9.99,30500,10.02,93017,9.98,27277,10.03,95900,9.97,172668,10.04,96960,9.96,63400,10.05,360240,9.95,82600,10.06,59977,9.94,21600,10.07,60800,9.93,43700,10.08,603100,9.92,143000,10.09,56415,9.91,78200,10.1,150034
113,34539000,10.0,169308,10.01,65560,9.99,30500,10.02,93017,9.98,27277,10.03,95900,9.97,172668,10.04,96960,9.96,63400,10.05,360240,9.95,82600,10.06,59977,9.94,21600,10.07,60800,9.93,43700,10.08,603100,9.92,143000,10.09,56415,9.91,78200,10.1,150034
114,34541000,10.0,170108,10.01,64160,9.99,30500,10.02,93017,9.98,26777,10.03,95900,9.97,175368,10.04,96960,9.96,63400,10.05,363240,9.95,82600,10.06,59977,9.94,21600,10.07,60800,9.93,43700,10.08,604100,9.92,143000,10.09,56415,9.91,78200,10.1,154834
115,34545000,10.0,172208,10.01,207860,9.99,30500,10.02,93017,9.98,26877,10.03,95900,9.97,175368,10.04,96960,9.96,63400,10.05,363940,9.95,82600,10.06,59977,9.94,21600,10.07,60800,9.93,42200,10.08,603100,9.92,143000,10.09,57015,9.91,78200,10.1,159834
116,34548000,10.0,164208,10.01,209900,9.99,1700,10.02,93017,9.98,26877,10.03,95900,9.97,175568,10.04,96960,9.96,63400,10.05,363940,9.95,82600,10.06,59977,9.94,21600,10.07,60850,9.93,42200,10.08,603100,9.92,143000,10.09,57015,9.91,78200,10.1,159834
117,34551000,10.0,152388,10.01,201700,9.99,1700,10.02,93017,9.98,26377,10.03,95900,9.97,175568,10.04,99260,9.96,63400,10.05,363940,9.95,82600,10.06,59977,9.94,21600,10.07,60850,9.93,42200,10.08,603100,9.92,143000,10.09,57015,9.91,78200,10.1,159834
118,34554000,10.0,146088,10.01,189100,9.99,1900,10.02,243517,9.98,26377,10.03,95900,9.97,175568,10.04,95460,9.96,48500,10.05,363940,9.95,82600,10.06,59977,9.94,21600,10.07,60850,9.93,42200,10.08,603100,9.92,143000,10.09,57015,9.91,78200,10.1,160334
119,34557000,10.0,146088,10.01,175200,9.99,1900,10.02,243517,9.98,26377,10.03,96400,9.97,175568,10.04,96460,9.96,47500,10.05,365440,9.95,82600,10.06,59977,9.94,21600,10.07,60850,9.93,42200,10.08,603100,9.92,143000,10.09,57015,9.91,78200,10.1,160334
120,34560000,10.0,144188,10.01,174800,9.99,1900,10.02,243517,9.98,27377,10.03,96400,9.97,175568,10.04,135560,9.96,47500,10.05,365440,9.95,84700,10.06,59977,9.94,21600,10.07,60850,9.93,42200,10.08,603300,9.92,143000,10.09,59015,9.91,78200,10.1,160334
121,34563000,9.99,1900,10.0,21519,9.98,27377,10.01,166320,9.97,175568,10.02,243517,9.96,47500,10.03,96400,9.95,84700,10.04,135560,9.94,21600,10.05,363940,9.93,42200,10.06,59977,9.92,143000,10.07,60850,9.91,78200,10.08,603300,9.9,129900,10.09,59515
122,34565000,9.99,1900,10.0,40539,9.98,27477,10.01,169120,9.97,175568,10.02,243617,9.96,47500,10.03,96400,9.95,84700,10.04,142160,9.94,21600,10.05,363940,9.93,42200,10.06,59977,9.92,143000,10.07,60850,9.91,78200,10.08,603300,9.9,129900,10.09,59515
123,34569000,9.99,600,10.0,40439,9.98,27477,10.01,169420,9.97,175568,10.02,243617,9.96,47500,10.03,96400,9.95,84700,10.04,142360,9.94,21600,10.05,363940,9.93,42200,10.06,59977,9.92,143000,10.07,60850,9.91,78200,10.08,603300,9.9,130400,10.09,59515
124,34572000,9.98,28777,9.99,7700,9.97,178568,10.0,39739,9.96,47500,10.01,169420,9.95,84700,10.02,243617,9.94,21600,10.03,96400,9.93,42200,10.04,142360,9.92,143000,10.05,364540,9.91,78200,10.06,59977,9.9,130400,10.07,60850,9.89,42400,10.08,603300
125,34575000,9.98,40577,10.0,19439,9.97,178468,10.01,169920,9.96,47500,10.02,243817,9.95,84700,10.03,96400,9.94,21600,10.04,152360,9.93,42200,10.05,364540,9.92,143000,10.06,59977,9.91,78200,10.07,60850,9.9,130400,10.08,603300,9.89,42400,10.09,59515
126,34578000,9.98,40577,10.0,23439,9.97,179468,10.01,176120,9.96,47500,10.02,243817,9.95,87700,10.03,96400,9.94,21600,10.04,152360,9.93,42200,10.05,365040,9.92,143000,10.06,59977,9.91,78200,10.07,60850,9.9,130400,10.08,604400,9.89,42400,10.09,59515
127,34581000,9.98,42577,9.99,2000,9.97,179468,10.0,23339,9.96,47500,10.01,176120,9.95,87700,10.02,243817,9.94,21600,10.03,96000,9.93,42200,10.04,152360,9.92,143000,10.05,365140,9.91,78200,10.06,59977,9.9,130400,10.07,60850,9.89,42400,10.08,604400
128,34584000,10.0,1261,10.01,176120,9.98,41111,10.02,193817,9.97,179468,10.03,97000,9.96,47500,10.04,153560,9.95,86400,10.05,365140,9.94,21600,10.06,59977,9.93,41400,10.07,60850,9.92,143000,10.08,604400,9.91,78200,10.09,59515,9.9,130400,10.1,164834
129,34587000,10.0,10461,10.01,176020,9.98,76011,10.02,193017,9.97,179468,10.03,97000,9.96,47500,10.04,153560,9.95,86400,10.05,367140,9.94,21600,10.06,59977,9.93,41400,10.07,60850,9.92,143000,10.08,604400,9.91,78200,10.09,59515,9.9,130400,10.1,164834
130,34589000,10.0,4861,10.01,177020,9.99,1100,10.02,194517,9.98,77011,10.03,97000,9.97,179468,10.04,158560,9.96,47500,10.05,367140,9.95,86400,10.06,59977,9.94,21600,10.07,60850,9.93,41400,10.08,604400,9.92,143000,10.09,59715,9.91,78200,10.1,164834
131,34593000,9.99,1000,10.0,25779,9.98,79911,10.01,177520,9.97,179468,10.02,194517,9.96,48400,10.03,94000,9.95,86400,10.04,159560,9.94,21600,10.05,367140,9.93,41400,10.06,59977,9.92,143000,10.07,60850,9.91,78200,10.08,604400,9.9,130400,10.09,59715
132,34596000,9.99,500,10.0,86579,9.98,72111,10.01,177520,9.97,179468,10.02,268417,9.96,48400,10.03,94000,9.95,86400,10.04,162560,9.94,21600,10.05,367140,9.93,41400,10.06,59977,9.92,143000,10.07,60850,9.91,73200,10.08,604900,9.9,130400,10.09,59715
133,34599000,9.99,3500,10.0,63000,9.98,75611,10.01,192520,9.97,179468,10.02,268417,9.96,48400,10.03,95000,9.95,86900,10.04,162560,9.94,21600,10.05,367340,9.93,41400,10.06,60177,9.92,143000,10.07,60950,9.91,73200,10.08,604900,9.9,130400,10.09,59715
134,34602000,10.0,12801,10.01,184820,9.99,3900,10.02,268417,9.98,105511,10.03,125000,9.97,179468,10.04,162560,9.96,50400,10.05,367340,9.95,86900,10.06,60677,9.94,21600,10.07,60950,9.93,41700,10.08,604900,9.92,143000,10.09,60615,9.91,73200,10.1,189434
135,34605000,9.99,9900,10.0,55699,9.98,105511,10.01,187820,9.97,179468,10.02,268417,9.96,50400,10.03,125000,9.95,86900,10.04,162560,9.94,21600,10.05,372640,9.93,41700,10.06,60677,9.92,143000,10.07,60950,9.91,73200,10.08,604900,9.9,130400,10.09,61615
136,34608000,9.99,16200,10.0,209499,9.98,108911,10.01,189620,9.97,179468,10.02,268417,9.96,50400,10.03,125300,9.95,86900,10.04,162560,9.94,21600,10.05,371140,9.93,41700,10.06,60677,9.92,143000,10.07,60950,9.91,73200,10.08,603900,9.9,130400,10.09,62115
137,34611000,9.99,16700,10.0,215999,9.98,108911,10.01,193620,9.97,179968,10.02,268417,9.96,50400,10.03,125300,9.95,86900,10.04,162560,9.94,21600,10.05,371540,9.93,41700,10.06,60677,9.92,143000,10.07,60950,9.91,73200,10.08,603900,9.9,130400,10.09,62115
138,34614000,9.99,15700,10.0,228465,9.98,107711,10.01,193620,9.97,179968,10.02,268417,9.96,50400,10.03,125300,9.95,86900,10.04,163760,9.94,21600,10.05,371540,9.93,41700,10.06,60677,9.92,143000,10.07,60950,9.91,73200,10.08,603900,9.9,125400,10.09,62115
139,34617000,9.99,25172,10.0,233465,9.98,108211,10.01,194220,9.97,180968,10.02,268417,9.96,50400,10.03,125300,9.95,86900,10.04,164860,9.94,21600,10.05,372040,9.93,41700,10.06,60677,9.92,143000,10.07,60950,9.91,73200,10.08,603900,9.9,125400,10.09,62115
140,34620000,9.98,88211,9.99,122428,9.97,180968,10.0,191465,9.96,50400,10.01,198220,9.95,86900,10.02,268417,9.94,21600,10.03,133100,9.93,41700,10.04,164860,9.92,143000,10.05,373040,9.91,73200,10.06,61677,9.9,125400,10.07,60950,9.89,42400,10.08,603400
141,34623000,9.98,88211,9.99,104308,9.97,180968,10.0,192465,9.96,50400,10.01,198220,9.95,86900,10.02,268417,9.94,21600,10.03,133100,9.93,41700,10.04,164860,9.92,144500,10.05,373340,9.91,73200,10.06,62277,9.9,125400,10.07,60950,9.89,42400,10.08,603400
142,34626000,9.98,72011,9.99,106328,9.97,180968,10.0,194385,9.96,50400,10.01,200220,9.95,89800,10.02,268417,9.94,21600,10.03,133100,9.93,41700,10.04,164860,9.92,144500,10.05,373340,9.91,73200,10.06,62777,9.9,125400,10.07,60950,9.89,42400,10.08,603620
143,34629000,9.98,72011,9.99,110228,9.97,180968,10.0,196385,9.96,50400,10.01,206220,9.95,134600,10.02,268417,9.94,21600,10.03,133100,9.93,41700,10.04,164860,9.92,144500,10.05,375340,9.91,73200,10.06,62777,9.9,125400,10.07,60950,9.89,42400,10.08,604620
144,34632000,9.98,71411,9.99,104928,9.97,180968,10.0,196685,9.96,50400,10.01,197720,9.95,134600,10.02,268417,9.94,21600,10.03,133100,9.93,41700,10.04,164860,9.92,144500,10.05,377640,9.91,73200,10.06,62777,9.9,125400,10.07,60950,9.89,42400,10.08,604620
145,34634000,9.98,71411,9.99,103928,9.97,180968,10.0,196685,9.96,50400,10.01,197720,9.95,134600,10.02,268417,9.94,21600,10.03,133400,9.93,41700,10.04,164860,9.92,144500,10.05,378140,9.91,46900,10.06,62777,9.9,125400,10.07,60950,9.89,42400,10.08,604620
146,34638000,9.98,71411,9.99,110582,9.97,180968,10.0,196685,9.96,50400,10.01,197820,9.95,133500,10.02,268417,9.94,21600,10.03,134400,9.93,41700,10.04,164860,9.92,143500,10.05,378140,9.91,46900,10.06,62777,9.9,125400,10.07,60950,9.89,42400,10.08,604620
147,34641000,9.98,71411,9.99,9782,9.97,181968,10.0,196685,9.96,50400,10.01,198820,9.95,133500,10.02,268417,9.94,21600,10.03,143500,9.93,41700,10.04,164860,9.92,143500,10.05,378140,9.91,46900,10.06,62777,9.9,137400,10.07,60950,9.89,42400,10.08,604620
148,34644000,9.98,71411,9.99,9182,9.97,182468,10.0,196685,9.96,50400,10.01,198820,9.95,133500,10.02,268417,9.94,23600,10.03,143500,9.93,41700,10.04,164860,9.92,143500,10.05,377940,9.91,46900,10.06,62777,9.9,137700,10.07,60950,9.89,42400,10.08,604620
149,34647000,9.98,120411,9.99,11982,9.97,182468,10.0,191685,9.96,50400,10.01,198820,9.95,133500,10.02,278417,9.94,23600,10.03,144500,9.93,41700,10.04,165860,9.92,143500,10.05,377940,9.91,46900,10.06,62777,9.9,137700,10.07,60950,9.89,42400,10.08,604820
150,34650000,9.98,120911,9.99,11582,9.97,181668,10.0,201165,9.96,50400,10.01,198820,9.95,133500,10.02,278417,9.94,23600,10.03,144500,9.93,41700,10.04,165860,9.92,143500,10.05,377940,9.91,46900,10.06,62777,9.9,137700,10.07,60950,9.89,42400,10.08,604820
151,34653000,9.98,147311,9.99,9882,9.97,181668,10.0,201065,9.96,50400,10.01,198820,9.95,133500,10.02,278417,9.94,23600,10.03,144500,9.93,41700,10.04,166860,9.92,143500,10.05,379040,9.91,46900,10.06,62777,9.9,138900,10.07,60950,9.89,42400,10.08,604820
152,34656000,9.99,41718,10.0,200065,9.98,147311,10.01,201920,9.97,181668,10.02,278417,9.96,50400,10.03,144500,9.95,133500,10.04,166860,9.94,23600,10.05,379240,9.93,41700,10.06,62777,9.92,143500,10.07,60950,9.91,46900,10.08,604820,9.9,138900,10.09,62115
153,34659000,9.99,40218,10.0,195065,9.98,150311,10.01,202520,9.97,181668,10.02,280217,9.96,50400,10.03,145500,9.95,133500,10.04,166860,9.94,23600,10.05,379440,9.93,41700,10.06,63777,9.92,143500,10.07,60950,9.91,46900,10.08,604820,9.9,138900,10.09,62115
154,34662000,9.99,42218,10.0,198365,9.98,150311,10.01,202720,9.97,181668,10.02,285817,9.96,50400,10.03,145500,9.95,133500,10.04,166860,9.94,23600,10.05,379440,9.93,41700,10.06,63777,9.92,143500,10.07,60950,9.91,46900,10.08,604820,9.9,138900,10.09,62115
155,34665000,9.99,52918,10.0,198265,9.98,150711,10.01,202720,9.97,181668,10.02,285817,9.96,50400,10.03,145500,9.95,133500,10.04,166860,9.94,23600,10.05,379440,9.93,41700,10.06,63777,9.92,142500,10.07,60950,9.91,46900,10.08,605820,9.9,138900,10.09,62115
156,34668000,9.99,59818,10.0,201925,9.98,146011,10.01,203020,9.97,181668,10.02,285517,9.96,50400,10.03,145500,9.95,138500,10.04,166860,9.94,23600,10.05,379440,9.93,41700,10.06,63777,9.92,142500,10.07,60950,9.91,46900,10.08,605820,9.9,138900,10.09,62115
157,34671000,9.99,56868,10.0,201925,9.98,146411,10.01,203020,9.97,181668,10.02,285517,9.96,50400,10.03,145500,9.95,138500,10.04,166860,9.94,23600,10.05,379440,9.93,41700,10.06,63777,9.92,142500,10.07,60950,9.91,46900,10.08,608340,9.9,138900,10.09,62615
158,34674000,9.99,54268,10.0,206925,9.98,147411,10.01,203020,9.97,181668,10.02,286273,9.96,50400,10.03,145500,9.95,138500,10.04,166860,9.94,23600,10.05,379440,9.93,41700,10.06,63777,9.92,142500,10.07,60950,9.91,46900,10.08,608340,9.9,138900,10.09,62615
159,34677000,9.98,158411,9.99,154632,9.97,181668,10.0,209625,9.96,50400,10.01,203020,9.95,136400,10.02,286273,9.94,23600,10.03,145500,9.93,41700,10.04,166860,9.92,142500,10.05,379440,9.91,46900,10.06,63777,9.9,138900,10.07,60950,9.89,42400,10.08,608340
160,34680000,9.98,158311,9.99,159032,9.97,181668,10.0,209625,9.96,50400,10.01,203120,9.95,136400,10.02,286273,9.94,23600,10.03,145500,9.93,41700,10.04,166860,9.92,142500,10.05,380140,9.91,46900,10.06,63777,9.9,138900,10.07,60950,9.89,42400,10.08,608340
161,34683000,9.98,157711,9.99,150032,9.97,181668,10.0,209625,9.96,50400,10.01,203120,9.95,140600,10.02,286273,9.94,23600,10.03,454220,9.93,41700,10.04,166860,9.92,142500,10.05,380140,9.91,46900,10.06,63777,9.9,138900,10.07,60950,9.89,42400,10.08,608340
162,34686000,9.98,157711,9.99,150332,9.97,181668,10.0,220225,9.96,41400,10.01,203120,9.95,140600,10.02,286273,9.94,23600,10.03,454220,9.93,41700,10.04,166860,9.92,142500,10.05,380940,9.91,46900,10.06,63777,9.9,138900,10.07,60950,9.89,42400,10.08,608340
163,34689000,9.98,157711,9.99,146232,9.97,182468,10.0,220225,9.96,72600,10.01,203120,9.95,140600,10.02,286273,9.94,23600,10.03,457220,9.93,41700,10.04,166860,9.92,142500,10.05,380940,9.91,46900,10.06,63777,9.9,138900,10.07,60950,9.89,42400,10.08,608340
164,34691000,9.98,157711,9.99,147032,9.97,182468,10.0,230225,9.96,72600,10.01,203120,9.95,140600,10.02,286273,9.94,23600,10.03,457220,9.93,41700,10.04,166860,9.92,142500,10.05,380940,9.91,46900,10.06,65277,9.9,139900,10.07,60950,9.89,42400,10.08,608840
165,34695000,9.98,157211,9.99,147032,9.97,182468,10.0,232825,9.96,72600,10.01,203620,9.95,140600,10.02,286873,9.94,23600,10.03,457220,9.93,41700,10.04,166860,9.92,142500,10.05,380980,9.91,46900,10.06,65277,9.9,139900,10.07,60950,9.89,42400,10.08,608840
166,34697000,9.98,157211,9.99,136932,9.97,182768,10.0,235825,9.96,72600,10.01,203620,9.95,140600,10.02,286873,9.94,23600,10.03,457220,9.93,41700,10.04,166860,9.92,142500,10.05,380980,9.91,46900,10.06,65277,9.9,139900,10.07,60950,9.89,42400,10.08,608840
167,34700000,9.98,157011,9.99,136432,9.97,182768,10.0,235825,9.96,72600,10.01,203620,9.95,140600,10.02,286873,9.94,23600,10.03,457220,9.93,41700,10.04,166860,9.92,142500,10.05,380980,9.91,46900,10.06,65277,9.9,139900,10.07,60950,9.89,42400,10.08,608840
168,34704000,9.98,157011,9.99,133832,9.97,182768,10.0,235825,9.96,72600,10.01,204120,9.95,140600,10.02,286873,9.94,23600,10.03,457220,9.93,39700,10.04,171860,9.92,145100,10.05,381180,9.91,46900,10.06,65277,9.9,139900,10.07,60950,9.89,42400,10.08,608840
169,34706000,9.98,156911,9.99,133832,9.97,182768,10.0,235825,9.96,72600,10.01,204120,9.95,140600,10.02,286873,9.94,29800,10.03,457220,9.93,38700,10.04,171860,9.92,145100,10.05,381180,9.91,46900,10.06,65277,9.9,139900,10.07,60950,9.89,42400,10.08,608840
170,34710000,9.98,157411,9.99,133232,9.97,182768,10.0,235725,9.96,72600,10.01,204120,9.95,140600,10.02,288373,9.94,29800,10.03,457220,9.93,38700,10.04,171860,9.92,145100,10.05,381180,9.91,46900,10.06,65277,9.9,139900,10.07,60950,9.89,42400,10.08,608840
171,34713000,9.98,146911,9.99,129432,9.97,192768,10.0,235725,9.96,72600,10.01,204120,9.95,142000,10.02,288373,9.94,29800,10.03,457220,9.93,38700,10.04,171860,9.92,145100,10.05,381180,9.91,46900,10.06,65277,9.9,139900,10.07,60950,9.89,42400,10.08,608840
172,34716000,9.98,149411,9.99,34232,9.97,192768,10.0,235725,9.96,72600,10.01,204120,9.95,142000,10.02,288373,9.94,29800,10.03,457220,9.93,38700,10.04,171860,9.92,145100,10.05,381580,9.91,46900,10.06,65677,9.9,139900,10.07,60950,9.89,42400,10.08,608840
173,34719000,9.97,192768,9.98,202389,9.96,72600,9.99,36132,9.95,142000,10.0,235725,9.94,29800,10.01,204120,9.93,38700,10.02,288373,9.92,145100,10.03,457220,9.91,46900,10.04,171860,9.9,139900,10.05,381580,9.89,42400,10.06,65677,9.88,43600,10.07,60950
174,34722000,9.97,192768,9.98,202389,9.96,73600,9.99,36632,9.95,142000,10.0,238025,9.94,29800,10.01,200120,9.93,38700,10.02,288373,9.92,145100,10.03,457220,9.91,46900,10.04,171860,9.9,139900,10.05,382080,9.89,42400,10.06,65677,9.88,43600,10.07,60950
175,34724000,9.97,192768,9.98,196389,9.96,73600,9.99,36632,9.95,142000,10.0,243025,9.94,31800,10.01,200120,9.93,39700,10.02,288373,9.92,145100,10.03,457720,9.91,46900,10.04,171860,9.9,139900,10.05,382080,9.89,42400,10.06,65677,9.88,43600,10.07,60950
176,34728000,9.97,193868,9.98,195589,9.96,73600,9.99,37132,9.95,142000,10.0,243025,9.94,31800,10.01,210120,9.93,39700,10.02,290773,9.92,145100,10.03,457720,9.91,46900,10.04,171860,9.9,139900,10.05,382080,9.89,42400,10.06,66777,9.88,43600,10.07,60950
177,34731000,9.97,193468,9.98,195589,9.96,73600,9.99,41532,9.95,142000,10.0,243025,9.94,31800,10.01,210120,9.93,39700,10.02,290773,9.92,145100,10.03,459720,9.91,46900,10.04,171860,9.9,139900,10.05,382080,9.89,42400,10.06,66777,9.88,43600,10.07,60950
