,time,price,size
6799,47763970,9.92,2000
6800,47763970,9.92,1500
6801,47763970,9.92,400
6802,47763970,9.92,1000
6803,47763970,9.92,1500
6804,47763970,9.92,500
6805,47763970,9.92,7900
6806,47763970,9.92,1500
6807,47763970,9.92,400
6808,47763970,9.92,7200
6809,47763970,9.92,300
6810,47763970,9.92,500
6811,47763970,9.92,100
6812,47763970,9.92,1500
6813,47763970,9.92,2000
6814,47763970,9.92,100
6815,47763970,9.92,1000
6816,47763970,9.92,3000
6817,47763970,9.92,5000
6818,47763970,9.92,1500
6819,47763970,9.92,400
6820,47763970,9.92,10000
6821,47763970,9.92,1500
6822,47763970,9.92,1000
6823,47763970,9.92,500
6824,47763970,9.92,500
6825,47763970,9.92,1500
6826,47763970,9.92,700
6827,47763970,9.92,400
6828,47763970,9.92,1500
6829,47763970,9.92,6600
6830,47763970,9.92,1500
6831,47763970,9.92,400
6832,47763970,9.92,1400
6833,47763970,9.92,400
6834,47763970,9.92,10000
6835,47763970,9.92,1500
6836,47763970,9.92,400
6837,47763970,9.92,1500
6838,47763970,9.92,500
6839,47763970,9.92,1000
6840,47763970,9.92,1500
6841,47763970,9.92,400
6842,47763970,9.92,5000
6843,47763970,9.92,1500
6844,47763970,9.92,1000
6845,47763970,9.92,10000
6846,47763970,9.92,700
6847,47763970,9.92,1500
6848,47763970,9.92,400
6849,47763970,9.92,100
6850,47763970,9.92,1500
6851,47763970,9.92,900
6852,47763970,9.92,700
6853,47763970,9.92,100
6854,47763970,9.92,54000
6855,47763970,9.92,100
6856,47763970,9.92,800
6857,47763970,9.92,1500
6858,47763970,9.92,2500
6859,47763970,9.92,2000
6860,47766480,9.92,400
6861,47767220,9.92,1230
6862,47767940,9.93,515
6863,47767940,9.93,120
6864,47767940,9.93,1200
6865,47767940,9.93,7165
6866,47771080,9.93,100
6867,47784390,9.92,6
6868,47792130,9.93,900
6869,47798240,9.92,364
6870,47798240,9.92,336
6871,47801990,9.93,300
6872,47802310,9.92,500
6873,47802820,9.92,1664
6874,47802820,9.92,2100
6875,47802820,9.92,236
6876,47810250,9.92,764
6877,47810250,9.92,36
6878,47815610,9.92,400
6879,47820240,9.92,464
6880,47820240,9.92,1300
6881,47820240,9.92,236
6882,47821530,9.92,364
6883,47821530,9.92,600
6884,47821530,9.92,736
6885,47822230,9.93,1000
6886,47828070,9.93,9000
6887,47828460,9.92,120
6888,47828610,9.93,100
6889,47829450,9.93,100
6890,47831790,9.93,100
6891,47839960,9.92,100
6892,47847070,9.93,1800
6893,47852010,9.93,1000
6894,47853830,9.92,644
6895,47853830,9.92,700
6896,47853830,9.92,456
6897,47854330,9.92,544
6898,47854330,9.92,1413
6899,47854720,9.92,87
6900,47854720,9.92,213
6901,47857630,9.92,127
6902,47859610,9.93,800
6903,47865350,9.92,60
6904,47865350,9.92,400
6905,47865350,9.92,200
6906,47865350,9.92,340
6907,47866410,9.92,7
6908,47875960,9.92,153
6909,47875960,9.92,1100
6910,47875960,9.92,747
6911,47877310,9.92,253
6912,47877310,9.92,847
6913,47882220,9.93,900
6914,47884510,9.92,6
6915,47888060,9.93,9000
6916,47892940,9.92,1247
6917,47892940,9.92,100
6918,47892940,9.92,553
6919,47897160,9.92,900
6920,47899170,9.93,900
6921,47904800,9.92,47
6922,47904800,9.92,600
6923,47904800,9.92,800
6924,47904800,9.92,400
6925,47904800,9.92,4500
6926,47904800,9.92,600
6927,47904800,9.92,300
6928,47904800,9.92,1500
6929,47904800,9.92,853
6930,47912140,9.93,1000
6931,47919920,9.92,1000
6932,47922520,9.93,300
6933,47925690,9.93,5535
6934,47925690,9.93,2300
6935,47925690,9.93,2165
6936,47930910,9.92,2000
6937,47936870,9.93,100
6938,47938900,9.93,100
6939,47940420,9.93,800
6940,47942310,9.93,1000
6941,47947940,9.93,5835
6942,47947940,9.93,3165
6943,47947980,9.92,2000
6944,47952100,9.93,100
6945,47952930,9.92,6000
6946,47970330,9.93,700
6947,47970910,9.92,4000
6948,47972250,9.93,900
6949,47977140,9.93,200
6950,47987060,9.92,2000
6951,47991010,9.92,2147
6952,47991010,9.92,853
6953,47991290,9.92,19147
6954,47991290,9.92,5000
6955,47991290,9.92,953
6956,47991440,9.92,547
6957,47991440,9.92,400
6958,47991440,9.92,400
6959,47991440,9.92,200
6960,47991440,9.92,853
6961,47993350,9.92,300
6962,47997470,9.93,800
6963,48002570,9.93,1000
6964,48004790,9.92,1957
6965,48007920,9.92,127
6966,48008110,9.93,9000
6967,48008330,9.93,100
6968,48009430,9.93,100
6969,48011120,9.92,1763
6970,48011120,9.92,500
6971,48011120,9.92,600
6972,48011120,9.92,1500
6973,48011120,9.92,5000
6974,48011120,9.92,8037
6975,48032220,9.93,1000
6976,48033990,9.92,1963
6977,48033990,9.92,37
6978,48036320,9.93,2100
6979,48036910,9.93,100
6980,48042290,9.93,300
6981,48043990,9.93,7100
6982,48048270,9.92,1463
6983,48048270,9.92,400
6984,48048270,9.92,729
6985,48054820,9.92,35900
6986,48062600,9.93,900
6987,48063820,9.92,100
6988,48066810,9.93,800
6989,48067980,9.93,9000
6990,48071010,9.92,120
6991,48072090,9.93,100
6992,48074600,9.93,800
6993,48081250,9.92,1000
6994,48083040,9.92,2900
6995,48085280,9.93,7100
6996,48088940,9.93,100
6997,48090210,9.92,1500
6998,48092330,9.93,1000
6999,48097460,9.92,500
7000,48102450,9.93,100
7001,48102470,9.93,300
7002,48105750,9.93,700
7003,48113260,9.93,300
7004,48114100,9.92,500
7005,48119700,9.93,1400
7006,48119780,9.93,200
7007,48121810,9.92,200
7008,48122500,9.93,535
7009,48122500,9.93,465
7010,48123860,9.92,7920
7011,48128220,9.93,1535
7012,48128220,9.93,800
7013,48128220,9.93,600
7014,48128220,9.93,6065
7015,48136930,9.93,100
7016,48140110,9.93,1900
7017,48142030,9.93,100
7018,48143870,9.92,120
7019,48144710,9.92,4500
7020,48146170,9.93,100
7021,48147560,9.92,10000
7022,48150750,9.93,800
7023,48152290,9.93,900
7024,48154760,9.92,1957
7025,48158830,9.92,127
7026,48160390,9.93,2900
7027,48161850,9.93,300
7028,48173730,9.93,100
7029,48177540,9.93,200
7030,48178480,9.92,500
7031,48180110,9.93,11000
7032,48180160,9.92,100
7033,48182470,9.93,1000
7034,48185330,9.93,300
7035,48186180,9.93,7000
7036,48186660,9.92,1700
7037,48187950,9.93,9000
7038,48191330,9.93,100
7039,48194720,9.92,600
7040,48197240,9.93,1200
7041,48200630,9.92,1000
7042,48202610,9.93,3700
7043,48207320,9.93,2200
7044,48209950,9.93,800
7045,48211730,9.93,1500
7046,48212360,9.93,1000
7047,48216820,9.93,300
7048,48222110,9.93,700
7049,48222180,9.93,8000
7050,48222200,9.92,500
7051,48224540,9.93,100
7052,48226650,9.93,700
7053,48227700,9.92,1600
7054,48229930,9.92,1920
7055,48231410,9.92,15200
7056,48231890,9.93,1000
7057,48232310,9.92,2000
7058,48236640,9.93,600
7059,48237780,9.93,700
7060,48241490,9.93,700
7061,48241670,9.93,800
7062,48242020,9.93,100
7063,48242460,9.93,900
7064,48246660,9.93,900
7065,48247970,9.93,9000
7066,48248330,9.92,2000
7067,48250230,9.93,300
7068,48251450,9.93,700
7069,48252750,9.93,100
7070,48264850,9.92,72
7071,48265740,9.92,6
7072,48269200,9.93,900
7073,48272260,9.93,1000
7074,48276020,9.92,900
7075,48281710,9.93,600
7076,48282140,9.93,300
7077,48283110,9.92,2080
7078,48283890,9.93,1900
7079,48285450,9.93,800
7080,48295490,9.93,100
7081,48302450,9.93,1000
7082,48304750,9.92,1957
7083,48307930,9.92,100
7084,48308250,9.93,3135
7085,48308250,9.93,700
7086,48308250,9.93,5165
7087,48309670,9.92,127
7088,48314170,9.92,13200
7089,48316420,9.92,240
7090,48318630,9.93,500
7091,48323220,9.92,5000
7092,48330760,9.93,500
7093,48331070,9.93,100
7094,48331210,9.92,6
7095,48332110,9.92,900
7096,48332180,9.92,100
7097,48332340,9.93,900
7098,48335220,9.93,7100
7099,48339170,9.93,1000
7100,48342030,9.93,100
7101,48345890,9.93,800
7102,48349390,9.92,300
7103,48349730,9.93,1900
7104,48352120,9.93,1900
7105,48354340,9.92,800
7106,48358590,9.93,35
7107,48358590,9.93,65
7108,48360520,9.92,60
7109,48361080,9.93,1900
7110,48362490,9.93,1000
7111,48366420,9.93,2675
7112,48366420,9.93,1000
7113,48366420,9.93,500
7114,48366420,9.93,5000
7115,48366420,9.93,10925
7116,48366670,9.92,6
7117,48367060,9.92,300
7118,48368280,9.93,9000
7119,48370130,9.93,100
7120,48377080,9.93,700
7121,48384100,9.92,853
7122,48384100,9.92,1000
7123,48384100,9.92,1027
7124,48392220,9.93,1000
7125,48392660,9.93,1900
7126,48395530,9.93,100
7127,48396270,9.92,120
7128,48398610,9.93,100
7129,48399840,9.93,100
7130,48400000,9.93,100000
7131,48400450,9.92,353
7132,48400450,9.92,800
7133,48400450,9.92,847
7134,48401970,9.93,300
7135,48402230,9.93,1000
7136,48412600,9.92,653
7137,48412600,9.92,8567
7138,48420160,9.93,800
7139,48422350,9.93,900
7140,48424880,9.92,1433
7141,48424880,9.92,567
7142,48427270,9.92,6
7143,48428550,9.93,9000
7144,48429420,9.93,1000
7145,48430660,9.93,100
7146,48440520,9.92,500
7147,48442120,9.93,100
7148,48444400,9.92,427
7149,48444400,9.92,53
7150,48446070,9.93,6000
7151,48447130,9.92,1147
7152,48447130,9.92,400
7153,48447130,9.92,1000
7154,48447130,9.92,1000
7155,48447130,9.92,29953
7156,48447850,9.92,6
7157,48450200,9.93,1000
7158,48452270,9.93,1000
7159,48452540,9.92,41
7160,48452540,9.92,1000
7161,48452540,9.92,959
7162,48455360,9.92,541
7163,48455360,9.92,200
7164,48455360,9.92,100
7165,48455360,9.92,500
7166,48455360,9.92,616
7167,48458840,9.93,200
7168,48460350,9.93,900
7169,48461310,9.92,127
7170,48468050,9.92,400
7171,48470470,9.92,357
7172,48470470,9.92,243
7173,48479330,9.93,100
7174,48479520,9.93,200
7175,48481140,9.92,757
7176,48481140,9.92,43
7177,48482510,9.93,1000
7178,48484040,9.93,800
7179,48487900,9.92,100
7180,48488410,9.93,1675
7181,48488410,9.93,1800
7182,48488410,9.93,500
7183,48488410,9.93,2000
7184,48488410,9.93,3025
7185,48492430,9.93,100
7186,48495320,9.93,200
7187,48499400,9.92,1200
7188,48502970,9.92,300
7189,48510920,9.92,1000
7190,48510960,9.93,700
7191,48512410,9.93,900
7192,48519920,9.92,6
7193,48520990,9.92,500
7194,48522500,9.93,300
7195,48532160,9.92,1351
7196,48532160,9.92,129
7197,48535450,9.92,271
7198,48535450,9.92,1100
7199,48535450,9.92,8829
7200,48538590,9.92,5671
7201,48538590,9.92,1000
7202,48538590,9.92,1500
7203,48538590,9.92,1000
7204,48538590,9.92,729
7205,48542430,9.93,775
7206,48542430,9.93,225
7207,48547170,9.93,100
7208,48547650,9.92,6
7209,48548450,9.93,1675
7210,48548450,9.93,2000
7211,48548450,9.93,400
7212,48548450,9.93,4925
7213,48553310,9.93,800
7214,48557420,9.93,900
7215,48557800,9.92,765
7216,48557800,9.92,400
7217,48557800,9.92,400
7218,48557800,9.92,1000
7219,48557800,9.92,10000
7220,48557800,9.92,1500
7221,48557800,9.92,300
7222,48557800,9.92,535
7223,48561240,9.92,180
7224,48562390,9.93,1375
7225,48562390,9.93,200
7226,48562390,9.93,1025
7227,48566770,9.93,2400
7228,48571940,9.93,1000
7229,48572510,9.93,1000
7230,48574290,9.92,1400
7231,48576130,9.92,400
7232,48576910,9.93,1100
7233,48581740,9.93,200
7234,48583700,9.93,100
7235,48586120,9.93,2075
7236,48586120,9.93,925
7237,48586590,9.93,900
7238,48587270,9.92,500
7239,48592000,9.93,500
7240,48593930,9.93,200
7241,48596550,9.93,500
7242,48596580,9.93,3000
7243,48598940,9.92,6
7244,48601560,9.93,800
7245,48602530,9.93,900
7246,48605750,9.92,1879
7247,48605750,9.92,78
7248,48606740,9.93,500
7249,48607830,9.93,4075
7250,48607830,9.93,3025
7251,48608570,9.93,9000
7252,48608710,9.92,1022
7253,48608710,9.92,5558
7254,48610860,9.93,100
7255,48611620,9.93,100
7256,48612020,9.92,127
7257,48614870,9.93,2275
7258,48614870,9.93,5925
7259,48616570,9.93,75
7260,48616570,9.93,125
7261,48622200,9.93,1900
7262,48631100,9.93,800
7263,48632290,9.93,1000
7264,48641590,9.93,400
7265,48641810,9.93,300
7266,48643230,9.93,900
7267,48645920,9.93,2000
7268,48647020,9.93,100
7269,48647390,9.93,400
7270,48647480,9.93,700
7271,48648810,9.92,1815
7272,48648810,9.92,1500
7273,48648820,9.92,400
7274,48648820,9.92,1500
7275,48648820,9.92,600
7276,48648820,9.92,2500
7277,48648820,9.92,1500
7278,48648820,9.92,500
7279,48648820,9.92,1000
7280,48648820,9.92,20000
7281,48648820,9.92,1500
7282,48648820,9.92,400
7283,48648820,9.92,300
7284,48648820,9.92,2485
7285,48650820,9.92,500
7286,48662500,9.93,1000
7287,48664760,9.93,500
7288,48668700,9.93,2175
7289,48668700,9.93,6825
7290,48671350,9.93,100
7291,48678520,9.92,2015
7292,48678520,9.92,1000
7293,48678520,9.92,1500
7294,48678520,9.92,90000
7295,48678520,9.92,3000
7296,48678520,9.92,400
7297,48678520,9.92,89000
7298,48678520,9.92,1500
7299,48678520,9.92,400
7300,48678520,9.92,2000
7301,48678520,9.92,1000
7302,48678520,9.92,500
7303,48678520,9.92,10300
7304,48678520,9.92,1500
7305,48678520,9.92,800
7306,48678520,9.92,100
7307,48678520,9.92,18000
7308,48678520,9.92,2000
7309,48678520,9.92,1500
7310,48678520,9.92,1500
7311,48678520,9.92,400
7312,48678520,9.92,100
7313,48678520,9.92,2000
7314,48678520,9.92,1500
7315,48678520,9.92,6000
7316,48678520,9.92,1000
7317,48678520,9.92,500
7318,48678520,9.92,1500
7319,48678520,9.92,20000
7320,48678520,9.92,400
7321,48678520,9.92,100
7322,48678520,9.92,1000
7323,48678520,9.92,2000
7324,48678520,9.92,1500
7325,48678520,9.92,5000
7326,48678520,9.92,600
7327,48678520,9.92,1500
7328,48678520,9.92,400
7329,48678520,9.92,26000
7330,48678520,9.92,2000
7331,48678520,9.92,1500
7332,48678520,9.92,1000
7333,48678520,9.92,3000
7334,48678520,9.92,100
7335,48678520,9.92,1600
7336,48678520,9.92,500
7337,48678520,9.92,400
7338,48678520,9.92,2600
7339,48678520,9.92,6000
7340,48678520,9.92,1500
7341,48678520,9.92,5000
7342,48678520,9.92,500
7343,48678520,9.92,300
7344,48678520,9.92,500
7345,48678520,9.92,1500
7346,48678520,9.92,3900
7347,48678520,9.92,400
7348,48678520,9.92,100
7349,48678520,9.92,10000
7350,48678520,9.92,100
7351,48678520,9.92,5000
7352,48678520,9.92,1500
7353,48678520,9.92,1485
7354,48690210,9.92,7
7355,48690440,9.93,800
7356,48692410,9.93,900
7357,48695040,9.92,1100
7358,48703120,9.92,3000
7359,48707270,9.93,300
7360,48709130,9.92,12
7361,48709130,9.92,4396
7362,48709130,9.92,2600
7363,48709130,9.92,1500
7364,48709130,9.92,1500
7365,48709130,9.92,400
7366,48709130,9.92,600
7367,48709130,9.92,1400
7368,48709130,9.92,500
7369,48709130,9.92,500
7370,48709130,9.92,7700
7371,48709130,9.92,1000
7372,48709130,9.92,1500
7373,48709130,9.92,1000
7374,48709130,9.92,7300
7375,48709130,9.92,100
7376,48709130,9.92,700
7377,48709130,9.92,800
7378,48713340,9.92,500
7379,48718650,9.92,100
7380,48721060,9.92,11504
7381,48721060,9.92,33500
7382,48721060,9.92,500
7383,48721060,9.92,5000
7384,48721060,9.93,41075
7385,48721060,9.93,8421
7386,48721250,9.91,1200
7387,48722520,9.92,1000
7388,48723300,9.92,100
7389,48728410,9.91,6
7390,48728860,9.92,5700
7391,48728860,9.92,1800
7392,48728860,9.92,1200
7393,48728860,9.92,300
7394,48729090,9.92,200
7395,48729090,9.92,1000
7396,48729090,9.92,1400
7397,48729720,9.92,5981
7398,48730070,9.93,100
7399,48730470,9.92,4019
7400,48730470,9.92,2500
7401,48732840,9.92,1100
7402,48733290,9.92,500
7403,48734070,9.92,1200
7404,48735680,9.92,900
7405,48735680,9.92,7700
7406,48737680,9.92,1200
7407,48746620,9.92,37581
7408,48746620,9.92,300
7409,48746620,9.92,800
7410,48747450,9.92,1000
7411,48747830,9.92,800
7412,48752730,9.92,500
7413,48755560,9.92,1957
7414,48756790,9.92,5000
7415,48759690,9.92,52062
7416,48759690,9.92,100
7417,48759690,9.92,1000
7418,48759690,9.92,5000
7419,48759690,9.92,500
7420,48759690,9.92,400
7421,48762330,9.92,300
7422,48763790,9.92,1000
7423,48767520,9.92,300
7424,48772070,9.92,2000
7425,48774100,9.92,1000
7426,48782590,9.92,900
7427,48784470,9.92,1000
7428,48788850,9.92,9000
7429,48789110,9.92,900
7430,48789580,9.92,400
7431,48795940,9.92,1200
7432,48799730,9.92,100
7433,48800760,9.92,10500
7434,48809330,9.92,1000
7435,48812310,9.92,1000
7436,48814350,9.92,1000
7437,48814510,9.92,200
7438,48822060,9.91,120
7439,48825760,9.91,40997
7440,48825760,9.91,300
7441,48825760,9.91,5300
7442,48825760,9.91,1600
7443,48825760,9.91,1300
7444,48825760,9.91,503
7445,48827940,9.92,1500
7446,48832050,9.92,800
7447,48832220,9.92,1000
7448,48832290,9.92,800
7449,48833770,9.92,300
7450,48838480,9.92,800
7451,48840770,9.92,7400
7452,48841990,9.91,1000
7453,48842470,9.92,2000
7454,48842570,9.92,1000
7455,48847130,9.92,1000
7456,48848840,9.92,9000
7457,48850730,9.92,100
7458,48852130,9.92,100
7459,48854120,9.92,900
7460,48856570,9.92,100
7461,48857690,9.92,3600
7462,48861230,9.92,5000
7463,48862140,9.92,2600
7464,48866700,9.92,700
7465,48872080,9.92,400
7466,48872450,9.92,900
7467,48872510,9.92,1100
7468,48873300,9.92,300
7469,48874380,9.92,200
7470,48876880,9.92,100
7471,48877680,9.92,2000
7472,48879420,9.92,100
7473,48879950,9.92,11700
7474,48881670,9.92,300
7475,48881800,9.92,300
7476,48881930,9.92,400
7477,48884120,9.92,100
7478,48884860,9.92,7300
7479,48885110,9.92,2000
7480,48886460,9.92,3545
7481,48886460,9.92,1455
7482,48886800,9.92,700
7483,48886840,9.92,900
7484,48891030,9.92,14100
7485,48891650,9.92,200
7486,48893820,9.92,100
7487,48896540,9.92,900
7488,48900920,9.91,1000
7489,48901610,9.92,500
7490,48902610,9.92,1000
7491,48903710,9.92,200
7492,48905850,9.91,1957
7493,48905950,9.91,1200
7494,48906690,9.92,400
7495,48907310,9.92,800
7496,48907880,9.92,400
7497,48908730,9.92,9000
7498,48909630,9.92,100
7499,48911030,9.92,200
7500,48911190,9.92,200
7501,48911570,9.92,400
7502,48914190,9.91,127
7503,48915390,9.92,2000
7504,48916610,9.92,800
7505,48919050,9.92,500
7506,48920360,9.92,3500
7507,48921740,9.92,700
7508,48923580,9.92,1000
7509,48923980,9.91,541
7510,48925850,9.91,3672
7511,48925850,9.91,500
7512,48925850,9.91,2000
7513,48925850,9.91,1000
7514,48925850,9.91,1000
7515,48925850,9.91,300
7516,48925850,9.91,700
7517,48925850,9.91,500
7518,48925850,9.91,28
7519,48926570,9.92,400
7520,48926710,9.92,2600
7521,48928650,9.91,1072
7522,48928650,9.91,3928
7523,48929470,9.92,15000
7524,48931980,9.92,600
7525,48932400,9.92,1000
7526,48935840,9.91,720
7527,48940140,9.92,1000
7528,48942690,9.92,9400
7529,48945640,9.92,7200
7530,48946270,9.92,1700
7531,48950240,9.92,1700
7532,48951500,9.92,200
7533,48952160,9.92,100
7534,48959530,9.92,1500
7535,48959630,9.92,1100
7536,48960050,9.92,2000
7537,48960300,9.92,9200
7538,48962360,9.92,3000
7539,48962560,9.92,900
7540,48962660,9.91,352
7541,48962660,9.91,100
7542,48962660,9.91,900
7543,48962660,9.91,800
7544,48962660,9.91,1200
7545,48962660,9.91,10000
7546,48962660,9.91,10000
7547,48962660,9.91,1000
7548,48962660,9.91,1000
7549,48962660,9.91,1000
7550,48962660,9.91,1500
7551,48962660,9.91,1000
7552,48962660,9.91,1400
7553,48962660,9.91,500
7554,48962660,9.91,2000
7555,48962660,9.91,2000
7556,48962660,9.91,600
7557,48962660,9.91,1000
7558,48962660,9.91,1100
7559,48962660,9.91,1000
7560,48962660,9.91,1000
7561,48962660,9.91,10000
7562,48962660,9.91,30000
7563,48962660,9.91,1000
7564,48962660,9.91,1000
7565,48962660,9.91,2000
7566,48962660,9.91,100
7567,48962660,9.91,300
7568,48962660,9.91,2000
7569,48962660,9.91,700
7570,48962660,9.91,500
7571,48962660,9.91,500
7572,48962660,9.91,1000
7573,48962660,9.91,5000
7574,48962660,9.91,1000
7575,48962660,9.91,1000
7576,48962660,9.91,1000
7577,48962660,9.91,1000
7578,48962660,9.91,1000
7579,48962660,9.91,2000
7580,48962660,9.91,200
7581,48962660,9.91,400
7582,48962660,9.91,1000
7583,48962660,9.91,500
7584,48962660,9.91,1000
7585,48962660,9.91,1600
7586,48962660,9.91,2000
7587,48962660,9.91,1000
7588,48962660,9.91,10000
7589,48962660,9.91,2000
7590,48962660,9.91,1000
7591,48962660,9.91,3000
7592,48962660,9.91,2000
7593,48962660,9.91,10000
7594,48962660,9.91,2000
7595,48962660,9.91,500
7596,48962660,9.91,2000
7597,48962660,9.91,500
7598,48962660,9.91,100
7599,48962660,9.91,500
7600,48962660,9.91,1000
7601,48962660,9.91,600
